sample_id,source_index,user_id,session_id,repetition_id,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31
s031_s06_r41,10290,s031,6,41,1.8823051,0.6064774,2.2614977,3.0603402,0.73502785,1.8961873,1.9266447,2.5971224,2.0564227,0.0,3.2123096,3.1737475,0.64951575,3.8199017,0.0,4.617831,2.472812,1.1714085,2.44669,3.0871413,3.2173667,1.7850964,1.7251456,3.2679238,1.9616313,0.0,0.0,3.5332103,0.0,1.2429663,1.5784414,1.6176438
s002_s07_r17,316,s002,7,17,2.8263755,0.0,0.7023122,0.0,0.0,1.0602925,0.0,2.8141818,2.3711388,2.742634,0.0,2.705991,3.3052256,3.3496149,0.22150242,0.33335513,0.0,0.6109212,0.0,3.3274395,5.256088,0.0,0.2297433,6.4810367,3.1096194,4.3943996,2.9737163,0.9374703,0.0,0.3254622,0.0,1.3273557
s005_s06_r28,1477,s005,6,28,1.6882864,0.0,1.1963298,0.11262584,4.4679356,0.1689142,5.1433635,0.0,2.3489325,4.9452024,3.653694,3.384211,1.75921,0.0,1.3604388,6.2588487,0.0,0.0,4.9240155,1.8497225,1.1422876,0.94378316,4.309315,1.8506067,0.29843953,2.3656268,0.0,2.4040236,0.7682959,0.27793583,0.34181115,0.72378224
s039_s03_r05,13304,s039,3,5,4.2880883,0.0,4.2164764,0.0,1.1348332,3.4825797,5.6914496,0.0,4.022371,3.3579388,0.0,5.622307,4.2066154,0.90375894,0.0,3.2965448,0.0,1.4685044,0.0,2.090788,3.6976917,2.5383334,4.48387,0.80393964,0.0,4.803721,0.7692543,1.7378409,1.9318795,0.0,0.0,0.0
s051_s06_r30,17879,s051,6,30,1.0893639,3.2153337,5.191465,8.155425,1.0181235,0.0,3.4704604,1.3114789,0.0,0.0,0.34765476,4.0608525,0.0,0.0,0.0,0.0,3.3901381,2.54866,2.8484495,3.8849552,1.5010107,3.1470263,0.45488244,0.0,0.6593106,0.0,0.0,3.2694306,0.0,0.0,0.0,0.0
s043_s05_r43,15042,s043,5,43,1.7039977,0.8533659,0.0,0.0,4.098469,1.0661342,1.7144649,0.0,0.0,4.2473273,0.0,0.0,0.0,0.20307782,0.0,4.382018,1.432049,0.0,0.0,0.0,0.6845267,0.0,1.2998824,0.0,2.587042,0.48249152,0.0,6.5869155,0.0,4.428957,3.1388018,3.1548674
s047_s02_r06,16055,s047,2,6,1.5728495,0.0,2.5702124,1.4019903,1.9549932,2.8883262,1.5328476,4.5455346,0.0,2.4124055,0.0,1.0591812,0.0,4.34997,3.4690325,2.919585,0.0,0.6071864,0.17759095,0.0,0.0,5.5726566,2.030898,4.462976,0.36758527,4.393393,1.8409506,0.78199494,2.660231,2.1299884,0.0,3.1125305
s055_s05_r26,19425,s055,5,26,4.6701837,5.2164516,1.1134171,0.0,4.4596148,1.8575956,0.0,0.0,4.9403296,1.4029644,0.0,6.644326,6.7708216,0.0,1.4638529,0.0,3.4637082,5.6965113,1.4413055,1.2547073,0.0,0.0,0.0,4.788162,2.1280282,5.083011,4.0831017,0.0,2.5265696,2.5279703,0.4056302,0.0
s003_s07_r22,721,s003,7,22,8.799258,8.485734,0.0,0.0,0.0,2.841508,0.0,0.0,0.0,0.71834433,3.469546,0.0,6.2124767,0.0,0.0,0.0,3.135415,1.04316,3.6925325,0.0,0.0,0.0,0.0,0.0,8.280681,0.0,1.1774724,0.0,0.0,0.0,0.7763785,0.0
s007_s06_r43,1892,s007,6,43,2.919367,2.2792125,2.732506,1.446997,1.7912215,0.8506861,2.114628,0.0,3.5271044,0.0,3.5361352,0.42365313,0.0,0.0,4.877236,0.0,6.083041,3.4125915,0.40227178,3.8233705,0.0,0.0,0.0,1.502155,0.0,0.0,0.4817588,1.6371622,0.0,0.0,2.1285803,3.427024
s056_s03_r27,19726,s056,3,27,1.3509562,0.51465034,0.0,0.18082452,5.2726116,1.6292096,4.326568,0.0,1.2604797,3.5073342,0.0,2.0423374,2.827916,0.0,2.6510916,0.0,0.0,0.1310746,4.779268,2.6502938,0.0,0.9686403,0.0,4.3785863,0.0,1.4577534,6.075281,0.0,4.0831347,1.4290333,0.0,0.0
s055_s06_r47,19496,s055,6,47,5.85523,5.3852625,1.5301797,0.0,3.26572,6.747664,0.0,0.0,2.921199,2.3020124,0.0,2.628506,8.381319,0.0,5.5194135,0.0,0.0,5.809041,3.6142,3.716596,0.0,0.0,0.0,5.261027,6.914332,3.2818527,5.0344696,0.0,3.813048,2.5299692,0.0,0.0
s044_s05_r42,15441,s044,5,42,1.191284,1.8797687,1.1718599,3.3754802,3.8646936,3.1755576,2.7318711,1.0485935,0.34867278,0.0,0.5488352,0.0,0.0,0.6167969,0.31806615,4.4881735,0.0,3.237618,0.0,2.129433,2.2036536,2.2426672,3.588378,3.5508842,0.99292064,3.8348916,0.19194312,1.060776,0.43910116,2.5939236,0.0,3.968064
s051_s04_r38,17787,s051,4,38,0.23457015,6.6709747,4.8387704,5.0836067,3.1922898,0.0,3.7815585,0.0,0.0,0.0,0.0,3.1281672,3.076249,0.0,2.5486324,0.0,2.2902374,6.9476814,0.0,4.6015263,4.9089327,0.49293026,0.0,0.5253098,0.0,0.0,0.9674212,1.466267,0.0,0.0,0.41110116,0.98165965
s022_s08_r40,7189,s022,8,40,3.1575189,0.0,0.0,3.3658934,3.1378994,1.0658727,2.930797,3.173216,0.3211272,0.60574275,0.0,0.0,0.0,2.1007404,0.0,2.3738823,3.6061053,1.0038675,0.579141,0.0,0.0,0.0,3.6643057,0.0,5.0880423,5.1089683,0.0,5.272822,0.0,2.531654,0.0,1.7042267
s037_s08_r31,12780,s037,8,31,0.042558253,1.4296386,1.5269233,2.1128957,1.3720568,0.0,0.0,5.213085,3.19842,0.0,0.0,0.0,0.0,4.388644,0.57108176,0.0,2.4335089,4.5671597,1.1630665,0.0,1.4313848,1.2546887,1.2166173,1.9873909,2.0175118,2.2871227,3.8526158,0.0,3.3420107,3.6826143,0.0,3.3424828
s015_s07_r36,4335,s015,7,36,0.0,5.219866,1.3617637,1.688236,1.7185152,0.23206675,0.56554383,0.41107112,0.53899324,0.0,0.0,0.0,0.0,1.2373571,3.7187953,0.0636155,0.0,3.1726174,0.0,3.7321262,4.3563724,2.080153,0.0,1.5456818,4.002272,0.0,3.9445338,2.8102298,0.0,0.25725564,0.0,6.106951
s003_s02_r07,456,s003,2,7,0.0,0.0,0.0,0.0,3.0737822,3.3297882,0.39593244,0.68277425,1.7850634,0.0,0.059558675,0.0,4.252496,2.3048599,3.6826336,2.3617594,0.0,1.0627102,0.0,4.5016694,0.0,0.0,0.0,4.2455077,4.4650655,0.0,0.0,1.7700095,0.0,0.0,1.3636346,1.7518504
s057_s07_r30,20329,s057,7,30,0.675732,2.8701732,0.0,0.0,2.663869,0.5560022,1.0227914,0.52707916,0.17486855,0.44993827,0.0,0.0,0.0,1.998564,2.818047,0.62279755,0.0,3.4321113,3.5846348,1.4865186,1.1285794,3.4587247,0.0,2.0086768,0.24849743,1.6792681,5.765653,0.0,3.84764,3.3252892,0.0,2.766559
s024_s03_r26,7325,s024,3,26,1.3788898,0.0,0.27271956,0.81224847,0.9455768,0.0,1.3953707,1.8906159,0.91767526,0.0,0.0,0.0,0.0,3.9379306,0.0,1.5122781,1.620517,2.8979878,0.0,0.0,1.5377529,3.1287868,3.5610213,0.18975925,0.09373057,2.387302,2.8277946,2.518691,0.22867996,3.313672,0.0,3.3156173
s028_s04_r19,8968,s028,4,19,2.5813458,3.8792348,0.0,0.7694989,2.0583363,2.1872778,0.99780774,0.59798133,0.4459038,0.0,0.0,0.0,0.0,3.8927119,0.0,0.0,0.60840756,2.1842506,0.0,0.4899754,4.055808,0.08757812,4.504095,0.0,1.3612084,2.485636,4.82481,0.0,0.96982306,4.203152,0.0,2.9413216
s042_s03_r11,14510,s042,3,11,0.0,0.0,2.0676115,4.827302,0.0,0.9423562,4.3940797,3.3265927,0.3903935,0.0,2.231354,1.4445106,0.217736,1.9930669,5.5451717,2.0255427,2.1287363,1.0439858,0.40808865,0.0,0.0,5.272335,3.0282736,4.3329296,0.98625565,0.0,0.0,0.0,0.0,1.2152569,3.2835813,1.2032142
s033_s06_r45,11094,s033,6,45,0.54678875,0.0,0.0,0.46467438,0.0,0.0,0.0,0.0,0.0,5.056027,6.3222923,2.8709025,8.637297,0.0,0.0,2.072923,0.0,0.0,0.2119413,0.0,5.309761,2.8025038,0.0,9.372967,0.0,8.510156,0.0,7.8697696,0.0,0.0,0.0,4.4487433
s055_s05_r23,19422,s055,5,23,3.7326126,1.4194877,0.0,0.0,3.2376158,0.9669479,0.0,2.2709293,2.9961681,3.250715,0.0,3.8503385,4.640298,0.0,0.0,0.0,0.0,2.0424347,3.3223178,0.0,3.9185245,0.0,0.0,4.7858562,3.283788,1.5452292,3.5251424,0.0,3.1224992,1.9374186,0.0,0.0
s032_s06_r04,10653,s032,6,4,0.67138004,2.7763712,2.3032703,0.0,1.852085,1.4402101,0.82780683,0.66285115,1.1917126,2.1839933,0.0,0.7254009,3.8080564,3.4073184,3.2167363,3.4429567,0.0,2.5020902,3.5194683,3.381674,1.5778807,0.18546835,0.0,3.5867996,2.0558414,1.0993643,1.1548444,3.2390184,1.9500275,3.1631093,0.75261736,1.1831448
s051_s08_r28,17977,s051,8,28,4.41503,1.0595037,4.4408913,0.7266715,0.040192723,1.2397435,4.4049015,2.1013787,2.042213,0.0,0.0,0.0,0.0,1.1196101,0.16835332,0.0,5.2986526,2.3568406,0.0,2.7556772,0.022091568,0.83360225,3.0804367,0.0,0.8288568,0.0,0.0,0.0,0.0,0.0,0.0,0.18606141
s036_s02_r47,12096,s036,2,47,4.7354527,0.0,0.0,4.981081,4.691165,0.18123364,4.613486,1.3573349,0.0,3.1571813,0.0,1.7982545,0.0,0.0,0.0,0.03737241,0.0,0.0,0.6253328,0.0,0.0,0.0,5.933395,0.0,5.442793,2.2526786,0.0,5.7431626,0.0,5.2281427,0.0,0.19187436
s052_s03_r32,18131,s052,3,32,0.0,3.1833596,2.9322815,6.6979527,3.9612107,0.0,6.3986826,0.0,0.0,0.0,3.1254752,3.3246257,0.0,0.0,5.1277957,0.0,1.5931435,2.3112566,0.0,2.0225794,4.2214074,2.3218727,0.0,0.7638102,0.06687975,0.0,0.83640563,6.477579,0.0,0.0,5.676789,5.2920475
s012_s08_r36,3585,s012,8,36,3.7844362,3.464434,2.1338186,0.0,0.0,5.226909,0.45000386,0.0,0.0,1.7840245,4.3834887,0.0,4.207884,0.0,0.6954589,0.0,5.0315733,1.8261575,3.8386223,1.0117009,0.0,0.0,0.0,0.0,0.532635,0.0,6.3599505,3.8810306,0.0,0.0,0.72433436,0.0
s041_s01_r10,14009,s041,1,10,2.2541463,0.0,1.5239214,0.23347563,0.0,1.003191,0.0,0.44314778,4.008975,5.1281905,6.2121315,1.0811747,5.257901,0.0,0.45540887,1.657198,0.48381364,0.0,0.32457778,0.11403093,0.6334584,0.87307215,0.0,4.3763986,1.4195786,1.4181371,0.0,1.7719855,0.0,0.0,1.661732,0.0
s038_s04_r07,12956,s038,4,7,0.0,3.3826983,0.11072177,2.9204967,2.7812085,0.0,0.0,0.0,1.6400212,0.0,0.0,0.0,0.13479093,0.0,2.1974368,3.1727092,0.0,3.2870388,0.0,0.0,6.049297,4.6366253,0.0,3.4038768,2.431724,1.8516941,1.9591457,1.4408982,1.059228,1.5804311,1.1214948,4.9735017
s046_s02_r10,15659,s046,2,10,6.1167173,0.0,7.118901,0.0877409,0.47343618,2.8135376,1.9918752,3.5227973,0.8657962,1.1163596,3.1338212,4.728824,6.092446,0.0,0.0,3.7669954,0.018644273,0.0,3.5563273,2.8065004,1.3188689,2.8011315,6.1597304,0.0,1.963126,1.3607547,0.0,0.0,0.0,0.0,0.0,0.0
s033_s02_r45,10894,s033,2,45,1.4640813,1.4866313,2.9894466,2.320095,0.0,0.0,0.0,0.0,0.55439043,5.139713,6.8506784,2.2498062,6.114268,0.0,1.1811771,3.5171988,0.0,0.0,0.7191231,1.0496296,3.1628606,0.34516406,0.0,8.2916765,1.2163416,5.0616946,1.3078184,3.4166636,0.0,0.7026814,0.67427456,3.0364797
s012_s02_r05,3254,s012,2,5,0.11720115,0.0,1.0724314,1.5739429,0.4341098,3.6907997,4.9061427,0.7970733,1.5307344,1.3061646,5.3362293,0.12581193,3.1861782,0.17216027,2.724147,2.6576865,2.1749306,0.0,1.060337,1.8592176,0.0,2.1356595,0.13856578,5.505065,0.0,0.0,0.0,2.2924643,0.0,0.0,1.6343327,1.2152011
s028_s08_r01,9150,s028,8,1,0.43076238,3.2095175,0.0,0.0,0.5791705,0.0,4.247187,0.0,0.0,0.0,0.0,0.0,0.0,1.9563301,0.0,0.0,0.9366453,5.8857393,0.0,0.0,3.728939,0.5968089,0.8254114,0.0,0.0,0.74190694,7.3621364,2.0176787,1.0358303,3.770001,0.0,4.263771
s054_s07_r30,19129,s054,7,30,0.0,0.0,3.5272272,3.4258456,2.4860759,1.1661649,5.871654,0.6445249,2.9198854,0.0,2.1946356,5.661356,0.0,0.0,3.0069652,0.0,5.050713,1.8920441,0.0,4.1184683,0.31050214,1.1435952,1.6413386,3.5731645,0.0,0.0,0.0,1.2830409,0.0,0.0,2.1755044,2.4656203
s046_s06_r10,15859,s046,6,10,3.9617465,0.0,4.3625727,1.5589008,1.1850114,4.0242906,0.22156811,2.8473525,4.07012,0.0,2.0980716,4.783039,0.663144,1.982304,0.0,0.6175064,1.1075858,0.0,0.0,4.306993,3.6999445,0.64471793,3.8139243,3.861362,3.4731662,5.2153664,0.0044379234,0.7542918,0.0,0.0,0.0,0.0
s016_s02_r29,4478,s016,2,29,0.05258459,0.0,0.0,1.9190352,0.44609636,0.19048738,0.0,5.3263636,4.958251,2.737648,2.3085208,0.8295533,1.1432562,2.1990933,1.2554283,3.3965783,2.3999703,0.0,0.0,2.857679,0.0,0.4603641,5.4515643,0.16653502,2.4016838,1.7768972,0.0,1.4569504,0.0,0.0,2.25971,0.78144896
s044_s05_r18,15417,s044,5,18,0.8337774,0.0,0.12676746,4.818929,3.1202762,2.3288379,2.8883834,4.4489155,0.0,0.0,0.0,0.0,0.0,0.12317297,0.15039212,3.8656662,0.0,3.2387853,0.2728574,0.0,0.0,4.8714314,3.559546,2.1709647,2.4627366,6.4754934,0.6757348,2.3182087,0.0,3.7278333,0.0,4.4338107
s056_s06_r11,19860,s056,6,11,2.421331,2.1408916,1.9525805,0.0,2.500626,1.170289,3.2414594,2.8956532,0.0,2.599599,0.0,1.4461417,9.462342,0.0,5.7550673,0.0,0.0,8.427191,1.5030906,2.593741,2.3412943,0.0,0.0,4.659963,0.0,1.290718,3.7000847,0.0,4.1720753,2.7837744,0.0,0.0
s048_s01_r21,16420,s048,1,21,0.24823046,2.3219175,3.6034124,1.5351223,0.82489026,2.1129541,0.0,1.5029744,4.0543284,2.2521577,1.075628,3.9367418,2.699078,0.20939334,0.7901229,2.5209565,2.5133934,3.0482469,0.0,1.3714666,4.5476255,1.4003623,1.0080891,4.9071145,2.209478,0.4286992,2.425397,0.0,1.3351804,0.52229697,1.4060581,0.84872967
s038_s03_r09,12908,s038,3,9,0.0,2.171365,0.0,3.7732055,3.0319724,0.35903326,1.190533,1.4446274,0.82399154,0.67976123,0.60904074,3.262668,1.107198,0.0,0.37691936,3.5322547,0.4165272,4.2637873,3.6532793,1.3258505,4.0303226,1.2860336,1.2458005,3.9233432,3.1361313,1.4034126,0.0,1.2710894,1.3434972,1.6746428,2.2660604,3.8799336
s024_s06_r47,7496,s024,6,47,0.638118,0.55192775,0.0,2.8069973,1.4846102,0.0,1.7336442,4.8231716,0.0,0.0,0.0,0.0,0.0,4.188977,0.0,2.3832092,1.7846553,2.3980467,0.0,0.0,1.3094103,2.7523537,3.937583,0.0,0.964538,3.6989343,4.0510035,1.900663,0.5964424,4.3045006,0.0,3.93331
s031_s02_r37,10086,s031,2,37,1.29507,0.9234824,2.4881833,1.307337,1.2630608,1.6951753,1.8646497,3.2333004,1.6117768,2.2488103,2.3487656,2.162641,0.0,4.4157667,0.0,4.837915,2.5995128,2.4868178,3.2797627,2.5346124,3.1152608,1.409759,1.603081,2.124458,0.78781694,2.057619,0.0,3.8232536,0.8640313,3.5775685,0.60875934,2.550848
s010_s06_r11,2660,s010,6,11,0.15958363,4.0122576,0.8163687,1.9968138,1.306433,0.49216837,3.322781,5.605214,0.0,0.0,0.0,0.0,1.092617,1.6506673,2.174838,0.0,0.069328964,6.52883,1.9911833,0.0,0.0,0.0,0.0,0.0,4.2935457,0.0,2.498863,0.07398397,2.8196192,6.417707,2.8069677,0.598319
s034_s06_r30,11479,s034,6,30,6.539797,1.7390479,6.1299443,0.0,0.0,3.180797,2.6092505,0.42811656,1.871409,0.0,0.0,2.1085653,0.0,0.48557332,2.355054,0.0,2.316434,3.2825928,0.31170326,5.3106136,1.8570116,1.2747681,2.0351202,0.0,0.0,0.0,1.8421029,0.0,0.0,0.0,0.0,0.42255563
s042_s08_r45,14794,s042,8,45,0.0,0.0,1.822776,7.817615,2.2677093,0.0,5.065229,4.5887203,0.0,0.0,2.3049717,2.9299831,0.0,1.6018429,4.2299643,1.6429977,2.6024175,2.8350205,0.77298355,0.18824634,0.0,4.9501734,1.8133678,3.2831907,0.0,0.0,0.0,3.6378813,0.0,0.0,4.2540007,2.444823
s004_s08_r09,1158,s004,8,9,1.0452508,0.98956454,2.9513612,0.0814603,0.0,2.136374,2.985104,1.0685325,0.0,3.5717945,0.46823502,0.33596572,4.3301916,0.97868973,3.1073039,4.2642584,0.0,3.1211033,2.4858508,2.6078072,3.757452,1.2231327,0.0,2.4908779,0.18280733,0.23855463,2.5772884,2.794303,1.6501416,0.8557869,2.439172,2.7921617
s033_s05_r30,11029,s033,5,30,4.7139792,0.1170454,1.8773115,4.1453414,1.4032239,0.0,0.0,0.0,1.5706235,4.6874847,7.492278,3.735224,4.0697465,0.0,0.78258324,2.1175575,0.0,0.0,1.3215423,0.0,2.0017884,1.0247386,0.0,6.141425,2.5341463,7.4685082,0.0,4.148128,0.0,2.1367548,0.25239566,4.1191936
s030_s01_r50,9649,s030,1,50,0.0,3.333831,2.3602138,0.0,4.907201,3.8031683,0.20325208,0.0,0.0,4.4968386,2.486714,0.0,1.5769852,0.0,1.8477986,0.0,3.7948577,0.12272823,0.0,0.0,0.16601044,0.0,0.0,0.20436823,3.2503314,0.0,0.0,0.0,0.0,0.0,8.790666,0.0
s046_s05_r36,15835,s046,5,36,1.1005398,0.0,4.7023664,4.8035536,1.4955195,3.124679,2.0064187,4.387176,2.3750677,0.0,0.0,3.3095894,1.059464,2.968826,1.4271123,2.7680542,0.0,1.774256,2.9616878,3.1401377,1.3116524,0.62757605,4.154342,3.1443338,4.426294,5.2313123,0.3865721,0.0,1.065691,0.0,0.2589425,0.9462778
s047_s07_r18,16317,s047,7,18,1.0859692,0.0,3.641207,0.0,0.4255612,2.801825,3.3416405,3.3709583,0.6259046,3.7839723,0.0,0.0,2.2796159,2.1057875,3.6779082,3.2096589,0.0,1.437752,0.4869069,0.2935674,0.0,3.9092913,0.0,0.0,0.0,0.0,0.0,1.5828218,2.6615138,2.1153736,0.0,2.2454002
s029_s02_r13,9262,s029,2,13,0.0,1.7895652,4.0751433,5.1975603,4.0207753,0.0,3.6338692,2.2018287,1.7285103,0.0,2.0499692,0.0,0.0,2.3659673,2.969919,0.11690864,3.3350418,3.806275,0.0,0.0,4.5506725,3.780166,2.3138285,0.18438059,0.0,0.0,0.48505318,0.36478263,0.0,0.0,0.0,4.586018
s013_s06_r11,3860,s013,6,11,2.824405,4.670866,0.8353176,0.0,5.1072736,5.102131,3.2721806,0.0,0.0,0.594368,0.0,0.0,3.2635028,0.0,1.7131588,1.4862049,0.0,4.3742704,0.42718965,6.682971,2.9324245,0.0,0.15584594,0.0,2.9411018,2.5913417,4.5936637,0.0,4.5692086,0.55287343,0.0,0.0
s016_s04_r29,4578,s016,4,29,0.0,0.0,1.5660934,0.084196866,2.0715587,1.0093209,1.873368,3.6488585,2.073934,3.9757848,0.89993274,2.056438,0.4228813,2.2184377,0.5604855,5.3303566,1.6011858,1.1400807,0.0,3.8273697,1.3591435,0.69497544,4.034129,1.6491225,1.1429229,1.4302988,0.0,2.7688606,0.7003592,0.0,2.976269,1.8509483
s035_s06_r25,11874,s035,6,25,5.4695663,0.0,2.1717024,0.0,4.549813,1.2794166,1.1846318,0.87156075,2.7514489,0.0,0.0,4.281081,0.33972314,0.11466853,0.0,0.0,3.9805164,1.2854764,0.39411938,0.0,1.7341552,0.0,0.0,0.0,2.422816,6.651752,0.90216255,0.0,0.22796449,0.0,0.7217356,1.5587981
s035_s08_r40,11989,s035,8,40,5.9708405,0.0,2.3174834,2.2528632,4.2739096,0.0,2.932444,2.3701284,1.3625419,0.0,0.0,5.643337,0.0,1.4056011,0.0,0.0,6.1184454,2.6520667,3.4726465,0.2835195,0.0,0.0,0.0,0.0,0.0,5.0770087,0.0,0.0,0.0,0.0,3.0189872,0.60742855
s008_s04_r10,2159,s008,4,10,0.0,2.0446405,4.60762,4.2109523,3.1960502,2.4434905,2.4908843,1.9533448,4.2843537,0.0,2.081531,2.2462459,0.0,0.79672366,2.4084408,0.7810792,2.2827208,3.0921745,0.0,3.5391598,2.58275,0.68180615,2.6485806,4.067575,2.512691,0.0,1.0413865,0.0,0.0,0.0,1.842303,2.8927507
s042_s07_r32,14731,s042,7,32,0.0,0.0,1.6193323,6.9145603,0.5026903,1.7953261,4.989327,5.130367,0.0,0.0,0.8123913,1.1171567,0.0,2.503329,5.137892,1.6438184,0.8798008,1.8004533,1.2234496,0.0,0.0,6.0176744,3.8182821,2.805172,0.902724,0.26127893,0.0,0.30785954,0.2614685,0.8103534,2.8577197,1.409699
s003_s04_r29,578,s003,4,29,6.567598,6.7033577,0.0,0.0,0.0,0.0,0.0,0.0,2.714142,0.0,1.8194599,0.21571836,3.681163,0.0,0.46834624,0.0,2.8110013,1.8327029,3.7225213,1.2279987,0.0,0.0,0.0,2.5310388,5.071201,0.0,2.3089721,0.0,0.0,0.0,0.0,0.0
s033_s07_r49,11148,s033,7,49,0.28434998,0.5126497,0.42617086,1.8936155,1.4940015,0.0,0.0,0.0,0.0,4.771692,5.659379,5.3746824,8.031876,0.0,0.27613586,0.7939341,0.0,0.0,1.3027813,0.0,4.207744,0.0,0.0,8.110746,2.0313773,5.155642,0.90334326,4.4252563,0.0,0.14420408,1.7450778,4.200465
s048_s01_r06,16405,s048,1,6,0.0,2.2705927,1.5870419,2.1557047,2.152824,0.0,0.0,1.588223,1.1877656,0.0,0.0,2.519573,0.0,0.7301522,1.4514129,2.6617851,0.19812664,4.6765623,0.0,0.8591683,4.3461246,2.700651,0.59839123,4.8556314,1.8982201,2.004886,2.4725504,0.0,1.4325178,1.3360591,2.2612011,3.5713804
s020_s01_r11,6010,s020,1,11,1.3771588,1.873553,2.3661368,0.0,0.0,4.1121254,0.5652521,1.5114926,0.0,1.9763913,0.0,2.4937263,5.7150126,0.0,2.5033286,2.5927298,2.0410206,5.4805093,0.7444095,3.2209609,3.8889182,2.5990338,0.0,4.7442164,1.9579554,0.0,2.9576952,3.5379977,0.010271631,1.4124327,1.0844984,1.3401699
s018_s06_r43,5492,s018,6,43,0.0,0.071787566,6.3048754,3.0613785,3.2453034,0.0,4.7693872,0.0,2.2729535,0.0,6.0521946,0.26151583,0.0,0.5642357,4.579693,0.0,3.0188704,1.0256271,0.0,1.5109543,0.7215693,4.758129,0.0,2.2144446,0.0,0.0,0.28656456,4.7045636,0.0,0.0,0.0,3.533899
s005_s04_r20,1369,s005,4,20,0.99346954,0.0,1.459038,2.0120122,2.9744582,0.36148787,3.000091,0.8118246,2.0750585,3.1257043,2.057128,2.9026835,0.0,3.3742766,0.19421643,4.245199,2.186447,1.2741001,1.923995,0.94065565,0.9891176,0.38476744,2.5270493,1.0787162,1.3155556,2.8590503,0.0,2.9127898,0.19556701,0.88716906,2.7234514,2.682078
s050_s05_r44,17443,s050,5,44,0.53039145,0.0,2.2930505,0.8589804,1.2249329,1.6213875,3.9286118,2.4072149,4.6600766,0.7253846,0.0,2.1889272,2.2026641,3.9543774,1.750803,3.4100115,1.5148568,3.5037484,0.73888993,3.6183126,1.4850727,0.0,4.322959,2.721439,3.6618986,3.899328,0.0,2.3665552,2.4632852,0.0,0.5000766,0.0
s026_s02_r30,8079,s026,2,30,0.0,0.0,0.7708984,6.2141733,2.8648648,0.0,1.8886969,4.068458,0.46851102,0.0,0.0,5.0750227,2.962797,0.0,1.1623447,1.9231153,0.0,3.1248837,4.2572813,0.0,1.718127,2.7623253,0.0,5.845754,2.5988512,3.0345712,0.0,1.5536337,1.32332,1.4610109,2.620393,2.945524
s049_s04_r50,16999,s049,4,50,2.8005226,0.0,2.356303,2.2705386,3.3238711,1.1775006,1.0150964,0.50522983,4.0022,4.223646,4.233054,5.252832,0.0,2.2936325,0.0,1.2212393,1.3493456,0.0,0.8537192,1.6198537,0.77372324,0.0,1.8278402,0.81451654,0.8296241,5.4549403,0.0,4.1424394,0.0,0.91491795,3.4163857,0.0
s040_s02_r18,13667,s040,2,18,0.0,3.998744,0.0,2.2211978,0.0,0.0,0.0,0.0,0.0,0.0,7.2639475,4.270841,5.243395,0.0,2.896803,0.0,1.2522738,0.0,0.0,1.2227209,0.37588048,0.0,0.0,9.24739,0.0,0.0,0.0,6.685334,0.0,0.0,3.8260806,6.223046
s015_s04_r15,4164,s015,4,15,0.0,3.0296957,1.3706086,2.4695373,3.624344,0.0,1.2022305,3.0452952,3.8226342,0.0,0.25863737,0.0,0.0,3.9637628,5.9591293,0.0,2.6490698,6.5901732,1.4520767,2.798707,3.952097,2.443441,0.39414665,3.6557937,3.6710544,0.0,3.8665688,2.7983985,0.0,1.2575512,0.0,5.7278275
s033_s06_r37,11086,s033,6,37,1.2532082,0.3375373,2.1729612,1.092933,0.0,0.0,0.0,0.0,0.0,6.6853614,6.762582,0.0,6.642324,0.0,1.6678891,4.301011,0.0,0.0,2.6117444,1.381908,3.2845414,0.23471126,0.0,4.872621,1.7048419,3.6919203,3.0303562,5.2700443,0.0,0.0,2.0374498,3.201228
s036_s02_r23,12072,s036,2,23,4.824366,0.0,0.0,6.008537,4.3651094,0.0,3.1537948,1.8986213,0.0,0.0,0.0,4.0938206,0.0,0.0,0.0,0.0,0.0,0.0,2.5597463,0.0,0.0,0.0,5.83076,0.0,6.7274704,2.091531,0.0,3.419653,0.0,4.4528804,0.0,0.0
s044_s05_r21,15420,s044,5,21,1.506856,0.95833623,1.1771204,4.215439,2.4204035,3.111421,3.3355083,4.3235273,0.0,0.0,0.0,0.0,0.0,1.4708154,0.0,3.71743,0.0,2.4229333,0.48373345,1.9013433,0.0,2.6350098,3.5216832,1.9667878,0.751964,4.483067,0.62111866,2.395669,0.0,3.5247903,0.0,3.274777
s002_s03_r42,141,s002,3,42,1.7646241,0.0,2.952024,0.0,1.3794174,1.6241062,1.1683743,2.7164433,2.0774593,3.2489076,0.0,1.3509047,1.7935549,3.7845244,1.466902,3.294833,0.0,2.8383765,0.5389508,2.448318,3.3299694,0.0,0.4810238,3.7764602,0.7006744,1.4311306,1.1309997,0.6085119,1.5326961,0.694409,0.0,1.0845754
